Unnamed: 0.1,Unnamed: 0,INDICATOR,virus_total_mal_count,virus_total_sus_count,VT_SCORE,GN_IP_SRC,count,unique_IP_count,most_recent_hit_date,CERT,CERT_COUNT,CERT_VALID_DAYS,NUM_ACTIVE_CERTS,NUM_EXPIRED_CERTS,CERT_SHARED_DOMAINS,CERT_AUTHORITY,RECORD_DNS_A,RECORD_DNS_MX,RECORD_DNS_NS,RECORD_DNS_AAAA,RECORD_DNS_SOA,RECORD_DNS_TXT,WHOIS_REGISTRAR,WHOIS_CC,WHOIS_CREATION_DATE,WHOIS_DOMAIN_AGE,xstream_scores,iforest_scores,lof_scores,ocsvm_scores
665,665,code.onyxphoenix.net,0,0,0,['IP1193'],5,1,2/9/2022,"""[{'issuer_ca_id': 183267, 'issuer_name': """"C=US, O=Let's Encrypt, CN=R3"""", 'common_name': 'code.onyxphoenix.net', 'name_value': 'code.onyxphoenix.net', 'id': 6146725418, 'entry_timestamp': '2022-02-08T21:43:44.532', 'not_before': '2022-02-08T20:43:44', 'not_after': '2022-05-09T20:43:43', 'serial_number': '0405b08e9298e2827a56efb5e73e850c11c2'}, {'issuer_ca_id': 183267, 'issuer_name': """"C=US, O=Let's Encrypt, CN=R3"""", 'common_name': 'code.onyxphoenix.net', 'name_value': 'code.onyxphoenix.net', 'id': 6137334310, 'entry_timestamp': '2022-02-08T21:43:44.265', 'not_before': '2022-02-08T20:43:44', 'not_after': '2022-05-09T20:43:43', 'serial_number': '0405b08e9298e2827a56efb5e73e850c11c2'}]""",2,90,2,0,[],Let's Encrypt,['68.134.59.25'],[],[],[],[],,"Dynu Systems, Inc.",US,51:05.0,3.0,-9.486236791468029,-0.043497022324048396,0.9958554234512728,-0.32138376173280925
666,666,www.plusdealus.com,0,0,0,['IP1220'],1,1,2/9/2022,"""[{'issuer_ca_id': 183267, 'issuer_name': """"C=US, O=Let's Encrypt, CN=R3"""", 'common_name': 'www.plusdealus.com', 'name_value': 'www.plusdealus.com', 'id': 6150461774, 'entry_timestamp': '2022-02-09T12:35:18.376', 'not_before': '2022-02-09T11:35:17', 'not_after': '2022-05-10T11:35:16', 'serial_number': '04ced1428c4782852ebfd9047a2470eb9234'}, {'issuer_ca_id': 183267, 'issuer_name': """"C=US, O=Let's Encrypt, CN=R3"""", 'common_name': 'www.plusdealus.com', 'name_value': 'www.plusdealus.com', 'id': 6141919828, 'entry_timestamp': '2022-02-09T12:35:17.751', 'not_before': '2022-02-09T11:35:17', 'not_after': '2022-05-10T11:35:16', 'serial_number': '04ced1428c4782852ebfd9047a2470eb9234'}, {'issuer_ca_id': 158800, 'issuer_name': 'C=AT, O=ZeroSSL, CN=ZeroSSL RSA Domain Secure Site CA', 'common_name': 'plusdealus.com', 'name_value': 'www.plusdealus.com', 'id': 6141621905, 'entry_timestamp': '2022-02-09T10:47:18.538', 'not_before': '2022-02-09T00:00:00', 'not_after': '2022-05-10T23:59:59', 'serial_number': '6fbf0b110728027b2da56c66b69f067d'}, {'issuer_ca_id': 158800, 'issuer_name': 'C=AT, O=ZeroSSL, CN=ZeroSSL RSA Domain Secure Site CA', 'common_name': 'plusdealus.com', 'name_value': 'www.plusdealus.com', 'id': 6141621904, 'entry_timestamp': '2022-02-09T10:47:17.361', 'not_before': '2022-02-09T00:00:00', 'not_after': '2022-05-10T23:59:59', 'serial_number': '6fbf0b110728027b2da56c66b69f067d'}, {'issuer_ca_id': 157938, 'issuer_name': 'C=US, O=""""Cloudflare, Inc."""", CN=Cloudflare Inc ECC CA-3', 'common_name': 'www.plusdealus.com', 'name_value': 'www.plusdealus.com', 'id': 6141151192, 'entry_timestamp': '2022-02-09T10:24:47.345', 'not_before': '2022-02-09T00:00:00', 'not_after': '2023-02-08T23:59:59', 'serial_number': '03d97e4fbfd3adca3f7d5c6b6c09dd3b'}, {'issuer_ca_id': 157939, 'issuer_name': 'C=US, O=""""Cloudflare, Inc."""", CN=Cloudflare Inc RSA CA-2', 'common_name': 'www.plusdealus.com', 'name_value': 'www.plusdealus.com', 'id': 6141151079, 'entry_timestamp': '2022-02-09T10:24:46.449', 'not_before': '2022-02-09T00:00:00', 'not_after': '2023-02-08T23:59:59', 'serial_number': '038ec7779ed3f28e40259fe1dcb304b1'}]""",6,90,6,0,[],Let's Encrypt,"['195.85.88.37', '195.85.88.36']",[],[],[],[],,"Name.com, Inc.",VN,21:57.0,2.0,-9.045505768241844,-0.01915115990940469,1.0460630913681785,-7.67387855358237e-05
667,667,www.justongraber.com,0,0,0,['IP1221'],2,1,2/9/2022,"[{'issuer_ca_id': 105493, 'issuer_name': 'C=GB, ST=Greater Manchester, L=Salford, O=Sectigo Limited, CN=Sectigo RSA Domain Validation Secure Server CA', 'common_name': 'justongraber.com', 'name_value': 'www.justongraber.com', 'id': 6090518028, 'entry_timestamp': '2022-02-02T03:48:30.532', 'not_before': '2022-02-02T00:00:00', 'not_after': '2022-05-03T23:59:59', 'serial_number': '00eb8ec1c1810521f2603883763d6c40c0'}, {'issuer_ca_id': 105493, 'issuer_name': 'C=GB, ST=Greater Manchester, L=Salford, O=Sectigo Limited, CN=Sectigo RSA Domain Validation Secure Server CA', 'common_name': 'justongraber.com', 'name_value': 'www.justongraber.com', 'id': 6090517849, 'entry_timestamp': '2022-02-02T03:48:29.474', 'not_before': '2022-02-02T00:00:00', 'not_after': '2022-05-03T23:59:59', 'serial_number': '00eb8ec1c1810521f2603883763d6c40c0'}]",2,90,2,0,[],Sectigo Limited,['54.184.58.211'],[],[],[],[],,"GoDaddy.com, LLC",,52:24.0,9.0,-9.271620391353128,-0.02902641705247383,1.011735108401385,-0.06284862046061068
668,668,www.gatorsmask.com,0,0,0,['IP1222'],2,1,2/9/2022,"[{'issuer_ca_id': 64138, 'issuer_name': 'C=US, O=DigiCert Inc, OU=www.digicert.com, CN=Encryption Everywhere DV TLS CA - G1', 'common_name': 'www.gatorsmask.com', 'name_value': 'www.gatorsmask.com', 'id': 6158992978, 'entry_timestamp': '2022-02-11T22:55:23.005', 'not_before': '2022-02-07T00:00:00', 'not_after': '2023-02-08T23:59:59', 'serial_number': '0efe38477f49fd9362adc02d75cb5b49'}, {'issuer_ca_id': 64138, 'issuer_name': 'C=US, O=DigiCert Inc, OU=www.digicert.com, CN=Encryption Everywhere DV TLS CA - G1', 'common_name': 'www.gatorsmask.com', 'name_value': 'www.gatorsmask.com', 'id': 6123350179, 'entry_timestamp': '2022-02-07T00:23:24.817', 'not_before': '2022-02-07T00:00:00', 'not_after': '2023-02-08T23:59:59', 'serial_number': '0efe38477f49fd9362adc02d75cb5b49'}]",2,366,2,0,[],DigiCert Inc,['91.195.240.117'],[],[],[],[],,"TUCOWS, INC.",US,27:36.0,5853.0,-8.892652350372341,-0.007372674008545299,1.050221430464215,-0.34123825654349815
669,669,bandsintown.page.link,0,0,0,['IP10'],4,1,2/9/2022,[],0,0,0,0,[],,['142.250.191.78'],[],[],['2607:f8b0:4005:810::200e'],[],,MarkMonitor Inc.,US,11:13.7,1828.0,-9.228484991228708,-0.031243711600093538,1.0026905225670364,-0.1009657014340073
670,670,newvisionapp.page.link,0,0,0,['IP1223'],2,1,2/9/2022,[],0,0,0,0,[],,['172.217.6.78'],[],[],['2607:f8b0:4005:80a::200e'],[],,"MarkMonitor, Inc.",US,11:13.7,1828.0,-9.742083001277424,-0.01417289764709534,1.0026905830237838,-0.10096340127516301
671,671,hannafordapp.page.link,0,0,0,['IP1224'],2,1,2/9/2022,[],0,0,0,0,[],,['142.251.46.238'],[],[],['2607:f8b0:4005:80d::200e'],[],,"MarkMonitor, Inc.",US,11:13.7,1828.0,-9.742083001277424,-0.01417289764709534,1.0026905830237838,-0.10096340127516301
672,672,thecrownedprofessional.com,0,0,0,['IP1225'],2,1,2/9/2022,"""[{'issuer_ca_id': 183267, 'issuer_name': """"C=US, O=Let's Encrypt, CN=R3"""", 'common_name': '*.thecrownedprofessional.com', 'name_value': '*.thecrownedprofessional.com\nthecrownedprofessional.com', 'id': 6114151855, 'entry_timestamp': '2022-02-03T05:02:17.263', 'not_before': '2022-02-03T04:02:16', 'not_after': '2022-05-04T04:02:15', 'serial_number': '046e975d54824c8dc4ea4e076658ee7d3a87'}, {'issuer_ca_id': 183267, 'issuer_name': """"C=US, O=Let's Encrypt, CN=R3"""", 'common_name': '*.thecrownedprofessional.com', 'name_value': '*.thecrownedprofessional.com\nthecrownedprofessional.com', 'id': 6097658452, 'entry_timestamp': '2022-02-03T05:02:16.698', 'not_before': '2022-02-03T04:02:16', 'not_after': '2022-05-04T04:02:15', 'serial_number': '046e975d54824c8dc4ea4e076658ee7d3a87'}]""",2,90,2,0,[],Let's Encrypt,"['54.241.68.193', '54.151.57.158']","['mxa.mailgun.org', 'mxb.mailgun.org']","['dns4.p05.nsone.net', 'dns1.p05.nsone.net', 'dns2.p05.nsone.net', 'dns3.p05.nsone.net']",[],['dns1.p05.nsone.net'],"""thecrownedprofessional.com. 3600 IN TXT """"google-site-verification=lVov_4MTFDYBAKl6nz7ZpOjS1Fe3nKFm8yGyhj1BoGc""""",,,,,-8.181786917991326,-0.03020009691809039,1.128815299359079,-0.4600507700799059
673,673,livetv508.me,0,0,0,"['IP564', 'IP565']",34,2,2/9/2022,"""[{'issuer_ca_id': 157938, 'issuer_name': 'C=US, O=""""Cloudflare, Inc."""", CN=Cloudflare Inc ECC CA-3', 'common_name': 'sni.cloudflaressl.com', 'name_value': '*.livetv508.me\nlivetv508.me', 'id': 6135374629, 'entry_timestamp': '2022-02-08T15:45:36.344', 'not_before': '2022-02-08T00:00:00', 'not_after': '2023-02-07T23:59:59', 'serial_number': '0cc623253eb1419218bb336da545ad28'}]""",1,364,1,0,['sni.cloudflaressl.com'],"Cloudflare, Inc.","['104.21.64.101', '172.67.181.22']",[],"['zelda.ns.cloudflare.com', 'doug.ns.cloudflare.com']","['2606:4700:3030::6815:4065', '2606:4700:3037::ac43:b516']",['doug.ns.cloudflare.com'],,NAMECHEAP INC,,39:39.0,68.0,-9.04638068660882,-0.010999870828030445,1.0790477369038056,-0.36819245374394205
674,674,mgmapp.page.link,0,0,0,['IP1226'],2,1,2/9/2022,[],0,0,0,0,[],,['142.251.46.238'],[],[],['2607:f8b0:4005:812::200e'],[],,"MarkMonitor, Inc.",US,11:13.7,1828.0,-9.742083001277424,-0.01417289764709534,1.0026905830237838,-0.10096340127516301
675,675,www.basc.app,0,0,0,['IP1109'],16,1,2/9/2022,"""[{'issuer_ca_id': 183267, 'issuer_name': """"C=US, O=Let's Encrypt, CN=R3"""", 'common_name': 'www.basc.app', 'name_value': 'www.basc.app', 'id': 6146863134, 'entry_timestamp': '2022-02-08T22:14:12.534', 'not_before': '2022-02-08T21:14:12', 'not_after': '2022-05-09T21:14:11', 'serial_number': '04182f36bbc2978dbf15467219daa15691d4'}, {'issuer_ca_id': 183267, 'issuer_name': """"C=US, O=Let's Encrypt, CN=R3"""", 'common_name': 'www.basc.app', 'name_value': 'www.basc.app', 'id': 6137545719, 'entry_timestamp': '2022-02-08T22:14:12.282', 'not_before': '2022-02-08T21:14:12', 'not_after': '2022-05-09T21:14:11', 'serial_number': '04182f36bbc2978dbf15467219daa15691d4'}, {'issuer_ca_id': 183267, 'issuer_name': """"C=US, O=Let's Encrypt, CN=R3"""", 'common_name': 'www.basc.app', 'name_value': 'www.basc.app', 'id': 6146748297, 'entry_timestamp': '2022-02-08T21:52:27.462', 'not_before': '2022-02-08T20:52:27', 'not_after': '2022-05-09T20:52:26', 'serial_number': '04163026eafb1cfbd7cb883f9f7f8cc89371'}, {'issuer_ca_id': 183267, 'issuer_name': """"C=US, O=Let's Encrypt, CN=R3"""", 'common_name': 'www.basc.app', 'name_value': 'www.basc.app', 'id': 6137163575, 'entry_timestamp': '2022-02-08T21:52:27.242', 'not_before': '2022-02-08T20:52:27', 'not_after': '2022-05-09T20:52:26', 'serial_number': '04163026eafb1cfbd7cb883f9f7f8cc89371'}]""",4,90,4,0,[],Let's Encrypt,"['185.199.111.153', '185.199.110.153', '185.199.109.153', '185.199.108.153']",[],[],"['2606:50c0:8003::153', '2606:50c0:8000::153', '2606:50c0:8001::153', '2606:50c0:8002::153']",[],,NAMECHEAP INC,IS,39:23.0,3.0,-9.44213764516936,-0.017150898006307203,1.0127691554040028,-0.25313569943218894
676,676,www.commonrestaurant.com,0,0,0,"['IP1227', 'IP12']",3,2,2/9/2022,"""[{'issuer_ca_id': 183267, 'issuer_name': """"C=US, O=Let's Encrypt, CN=R3"""", 'common_name': 'www.commonrestaurant.com', 'name_value': 'www.commonrestaurant.com', 'id': 6042513289, 'entry_timestamp': '2022-01-24T23:47:29.947', 'not_before': '2022-01-24T22:47:29', 'not_after': '2022-04-24T22:47:28', 'serial_number': '0458b102e61bb507f7cf2e11bb8faa1d5813'}, {'issuer_ca_id': 183267, 'issuer_name': """"C=US, O=Let's Encrypt, CN=R3"""", 'common_name': 'www.commonrestaurant.com', 'name_value': 'www.commonrestaurant.com', 'id': 6042507726, 'entry_timestamp': '2022-01-24T23:47:29.631', 'not_before': '2022-01-24T22:47:29', 'not_after': '2022-04-24T22:47:28', 'serial_number': '0458b102e61bb507f7cf2e11bb8faa1d5813'}, {'issuer_ca_id': 183267, 'issuer_name': """"C=US, O=Let's Encrypt, CN=R3"""", 'common_name': 'www.commonrestaurant.com', 'name_value': 'www.commonrestaurant.com', 'id': 6017081388, 'entry_timestamp': '2022-01-20T18:23:43.128', 'not_before': '2022-01-20T17:23:42', 'not_after': '2022-04-20T17:23:41', 'serial_number': '04db3d48766e33a91fec6b93d8c1a3378af8'}, {'issuer_ca_id': 183267, 'issuer_name': """"C=US, O=Let's Encrypt, CN=R3"""", 'common_name': 'www.commonrestaurant.com', 'name_value': 'www.commonrestaurant.com', 'id': 6017081286, 'entry_timestamp': '2022-01-20T18:23:42.901', 'not_before': '2022-01-20T17:23:42', 'not_after': '2022-04-20T17:23:41', 'serial_number': '04db3d48766e33a91fec6b93d8c1a3378af8'}]""",4,90,4,0,[],Let's Encrypt,"['104.19.153.75', '104.19.152.75']",[],[],"['2606:4700::6813:994b', '2606:4700::6813:984b']",[],,"Squarespace Domains, LLC",US,13:56.0,22.0,-9.431426825707483,-0.03323440574690534,0.9979337005986716,-0.3397466305866832
677,677,floridhairs.com,0,0,0,['IP1228'],2,1,2/9/2022,"""[{'issuer_ca_id': 183283, 'issuer_name': """"C=US, O=Let's Encrypt, CN=E1"""", 'common_name': '*.floridhairs.com', 'name_value': '*.floridhairs.com\nfloridhairs.com', 'id': 6031489822, 'entry_timestamp': '2022-01-23T02:29:33.036', 'not_before': '2022-01-23T01:29:32', 'not_after': '2022-04-23T01:29:31', 'serial_number': '038c3b5f7a5653c636cff6ee7d0c972b39ef'}, {'issuer_ca_id': 183283, 'issuer_name': """"C=US, O=Let's Encrypt, CN=E1"""", 'common_name': '*.floridhairs.com', 'name_value': '*.floridhairs.com\nfloridhairs.com', 'id': 6031489758, 'entry_timestamp': '2022-01-23T02:29:32.555', 'not_before': '2022-01-23T01:29:32', 'not_after': '2022-04-23T01:29:31', 'serial_number': '038c3b5f7a5653c636cff6ee7d0c972b39ef'}, {'issuer_ca_id': 183267, 'issuer_name': """"C=US, O=Let's Encrypt, CN=R3"""", 'common_name': '*.floridhairs.com', 'name_value': '*.floridhairs.com\nfloridhairs.com', 'id': 6031391127, 'entry_timestamp': '2022-01-23T02:07:53.71', 'not_before': '2022-01-23T01:07:53', 'not_after': '2022-04-23T01:07:52', 'serial_number': '03720fa726ca724dd91b3100c9905442b988'}, {'issuer_ca_id': 183267, 'issuer_name': """"C=US, O=Let's Encrypt, CN=R3"""", 'common_name': '*.floridhairs.com', 'name_value': '*.floridhairs.com\nfloridhairs.com', 'id': 6031387522, 'entry_timestamp': '2022-01-23T02:07:53.423', 'not_before': '2022-01-23T01:07:53', 'not_after': '2022-04-23T01:07:52', 'serial_number': '03720fa726ca724dd91b3100c9905442b988'}]""",4,90,4,0,[],Let's Encrypt,"['104.21.30.57', '172.67.150.158']",['_dc-mx.209f2657f60d.floridhairs.com'],"['saanvi.ns.cloudflare.com', 'troy.ns.cloudflare.com']","['2606:4700:3036::ac43:969e', '2606:4700:3032::6815:1e39']",['saanvi.ns.cloudflare.com'],"""floridhairs.com. 300 IN TXT """"v=spf1 +a +mx +ip4:172.96.186.136 include:_spf.arandomserver.com ~all""""""","Sav.com, LLC",,25:09.0,20.0,-8.52736815930262,-0.03706932762147502,1.1927922120067074,-0.3663162020062307
678,678,tractorsupplymobile.page.link,0,0,0,['IP1229'],4,1,2/9/2022,[],0,0,0,0,[],,['142.250.189.206'],[],[],['2607:f8b0:4005:812::200e'],[],,"MarkMonitor, Inc.",US,11:13.7,1828.0,-9.742083001277424,-0.012564536971967744,1.0026905225670364,-0.1009657014340073
679,679,nat-185.238.205.245.laito.net.pl,0,0,0,['IP534'],22,1,2/9/2022,[],0,0,0,0,[],,['185.238.205.245'],[],[],[],[],,eTOP Sp. z o.o.,,23:52.0,438.0,-9.47208660834961,-0.02669920424603439,0.9973630944257385,-0.043584601736608164
680,680,zeemedia.page.link,0,0,0,"['IP112', 'IP1230', 'IP1231']",4,3,2/9/2022,[],0,0,0,0,[],,['142.250.189.238'],[],[],['2607:f8b0:4005:807::200e'],[],,"MarkMonitor, Inc.",US,11:13.7,1828.0,-9.742083001277424,-0.009249484029604127,1.002532027785803,-0.10113813337840583
681,681,roemnews.com,0,0,0,"['IP1232', 'IP1233', 'IP1234', 'IP1235', 'IP1236']",10,5,2/9/2022,"""[{'issuer_ca_id': 183283, 'issuer_name': """"C=US, O=Let's Encrypt, CN=E1"""", 'common_name': '*.roemnews.com', 'name_value': '*.roemnews.com\nroemnews.com', 'id': 6145917291, 'entry_timestamp': '2022-02-08T18:09:38.526', 'not_before': '2022-02-08T17:09:37', 'not_after': '2022-05-09T17:09:36', 'serial_number': '045c9c6c839298c4f48a18ca24f5d12b12cb'}, {'issuer_ca_id': 183283, 'issuer_name': """"C=US, O=Let's Encrypt, CN=E1"""", 'common_name': '*.roemnews.com', 'name_value': '*.roemnews.com\nroemnews.com', 'id': 6136156506, 'entry_timestamp': '2022-02-08T18:09:38.134', 'not_before': '2022-02-08T17:09:37', 'not_after': '2022-05-09T17:09:36', 'serial_number': '045c9c6c839298c4f48a18ca24f5d12b12cb'}]""",2,90,2,0,[],Let's Encrypt,"['104.21.6.213', '172.67.135.75']",[],"['kallie.ns.cloudflare.com', 'jerome.ns.cloudflare.com']","['2606:4700:3033::6815:6d5', '2606:4700:3037::ac43:874b']",['jerome.ns.cloudflare.com'],,"GoDaddy.com, LLC",,01:01.0,3.0,-9.070787400115572,-0.031749580538305344,1.1122177891184248,-0.24436213033524146
682,682,wetlandfield.com,0,0,0,['IP1237'],7,1,2/9/2022,"""[{'issuer_ca_id': 64138, 'issuer_name': 'C=US, O=DigiCert Inc, OU=www.digicert.com, CN=Encryption Everywhere DV TLS CA - G1', 'common_name': 'wetlandfield.com', 'name_value': 'wetlandfield.com', 'id': 6159235737, 'entry_timestamp': '2022-02-11T23:42:36.46', 'not_before': '2022-02-11T00:00:00', 'not_after': '2023-02-11T23:59:59', 'serial_number': '084b67c13b57fb2f589abf3aed6cc1dd'}, {'issuer_ca_id': 12922, 'issuer_name': 'C=US, ST=TX, L=Houston, O=""""cPanel, Inc."""", CN=""""cPanel, Inc. Certification Authority""""', 'common_name': 'wetlandfield.com', 'name_value': 'wetlandfield.com', 'id': 6133678009, 'entry_timestamp': '2022-02-08T09:13:48.028', 'not_before': '2022-02-08T00:00:00', 'not_after': '2022-05-09T23:59:59', 'serial_number': '6072cef504e024af51893b71b950f7d1'}, {'issuer_ca_id': 12922, 'issuer_name': 'C=US, ST=TX, L=Houston, O=""""cPanel, Inc."""", CN=""""cPanel, Inc. Certification Authority""""', 'common_name': 'wetlandfield.com', 'name_value': 'wetlandfield.com', 'id': 6133677928, 'entry_timestamp': '2022-02-08T09:13:47.31', 'not_before': '2022-02-08T00:00:00', 'not_after': '2022-05-09T23:59:59', 'serial_number': '6072cef504e024af51893b71b950f7d1'}, {'issuer_ca_id': 157938, 'issuer_name': 'C=US, O=""""Cloudflare, Inc."""", CN=Cloudflare Inc ECC CA-3', 'common_name': 'sni.cloudflaressl.com', 'name_value': '*.wetlandfield.com\nwetlandfield.com', 'id': 6133394578, 'entry_timestamp': '2022-02-08T09:08:05.756', 'not_before': '2022-02-08T00:00:00', 'not_after': '2023-02-07T23:59:59', 'serial_number': '0702807b8f435051d72167e5f5b9add6'}]""",4,365,4,0,['sni.cloudflaressl.com'],DigiCert Inc,['91.195.240.94'],[],"['ns1bcp.name.com', 'ns2fgv.name.com', 'ns3gnv.name.com', 'ns4sxy.name.com']",[],['ns1.name.com'],,"Name.com, Inc.",US,06:21.0,3.0,-8.436212214769746,0.006901102060590303,1.1236016502108486,-0.2567973672034318
683,683,dropsapp.page.link,0,0,0,['IP1238'],2,1,2/9/2022,[],0,0,0,0,[],,['172.217.5.110'],[],[],['2607:f8b0:4005:805::200e'],[],,"MarkMonitor, Inc.",US,11:13.7,1828.0,-9.742083001277424,-0.01417289764709534,1.0026905830237838,-0.10096340127516301
684,684,www.websgj.com,0,0,0,['IP1239'],2,1,2/9/2022,"""[{'issuer_ca_id': 65364, 'issuer_name': 'C=CN, O=""""TrustAsia Technologies, Inc."""", OU=Domain Validated SSL, CN=TrustAsia TLS RSA CA', 'common_name': 'www.websgj.com', 'name_value': 'www.websgj.com', 'id': 6093633553, 'entry_timestamp': '2022-02-02T15:47:34.334', 'not_before': '2022-01-18T00:00:00', 'not_after': '2023-01-17T23:59:59', 'serial_number': '0afa6226c871e7365595312522eb884e'}, {'issuer_ca_id': 65364, 'issuer_name': 'C=CN, O=""""TrustAsia Technologies, Inc."""", OU=Domain Validated SSL, CN=TrustAsia TLS RSA CA', 'common_name': 'www.websgj.com', 'name_value': 'www.websgj.com', 'id': 6004286452, 'entry_timestamp': '2022-01-18T17:05:45.238', 'not_before': '2022-01-18T00:00:00', 'not_after': '2023-01-17T23:59:59', 'serial_number': '0afa6226c871e7365595312522eb884e'}, {'issuer_ca_id': 65364, 'issuer_name': 'C=CN, O=""""TrustAsia Technologies, Inc."""", OU=Domain Validated SSL, CN=TrustAsia TLS RSA CA', 'common_name': 'websgj.com', 'name_value': 'www.websgj.com', 'id': 5225545737, 'entry_timestamp': '2021-09-15T14:33:50.231', 'not_before': '2021-09-07T00:00:00', 'not_after': '2022-09-06T23:59:59', 'serial_number': '0b92bb691e84280394f1c1e3252b658e'}, {'issuer_ca_id': 183267, 'issuer_name': """"C=US, O=Let's Encrypt, CN=R3"""", 'common_name': 'www.websgj.com', 'name_value': 'www.websgj.com', 'id': 5179034685, 'entry_timestamp': '2021-09-07T16:28:55.693', 'not_before': '2021-09-07T15:28:55', 'not_after': '2021-12-06T15:28:54', 'serial_number': '03e798d553e95e00efed1222b4a51e476166'}, {'issuer_ca_id': 183267, 'issuer_name': """"C=US, O=Let's Encrypt, CN=R3"""", 'common_name': 'www.websgj.com', 'name_value': 'www.websgj.com', 'id': 5179035566, 'entry_timestamp': '2021-09-07T16:28:55.417', 'not_before': '2021-09-07T15:28:55', 'not_after': '2021-12-06T15:28:54', 'serial_number': '03e798d553e95e00efed1222b4a51e476166'}, {'issuer_ca_id': 65364, 'issuer_name': 'C=CN, O=""""TrustAsia Technologies, Inc."""", OU=Domain Validated SSL, CN=TrustAsia TLS RSA CA', 'common_name': 'websgj.com', 'name_value': 'www.websgj.com', 'id': 5178586242, 'entry_timestamp': '2021-09-07T14:32:33.843', 'not_before': '2021-09-07T00:00:00', 'not_after': '2022-09-06T23:59:59', 'serial_number': '0b92bb691e84280394f1c1e3252b658e'}, {'issuer_ca_id': 64138, 'issuer_name': 'C=US, O=DigiCert Inc, OU=www.digicert.com, CN=Encryption Everywhere DV TLS CA - G1', 'common_name': 'www.websgj.com', 'name_value': 'www.websgj.com', 'id': 1984086010, 'entry_timestamp': '2019-10-11T12:38:06.086', 'not_before': '2019-10-09T00:00:00', 'not_after': '2020-10-08T12:00:00', 'serial_number': '0c5107c07ee9000d938e91eba6ad891f'}, {'issuer_ca_id': 64138, 'issuer_name': 'C=US, O=DigiCert Inc, OU=www.digicert.com, CN=Encryption Everywhere DV TLS CA - G1', 'common_name': 'www.websgj.com', 'name_value': 'www.websgj.com', 'id': 1976036517, 'entry_timestamp': '2019-10-09T07:01:02.21', 'not_before': '2019-10-09T00:00:00', 'not_after': '2020-10-08T12:00:00', 'serial_number': '0c5107c07ee9000d938e91eba6ad891f'}]""",8,364,4,4,[],"""""""TrustAsia Technologies""",['92.118.188.32'],[],[],[],[],,"NameSilo, LLC",US,59:52.0,916.0,-9.142399873953497,-0.02137665894896784,1.016796906327249,-0.09382887051148137
685,685,minmatar.zone,0,0,0,['IP1240'],20,1,2/9/2022,"[{'issuer_ca_id': 105493, 'issuer_name': 'C=GB, ST=Greater Manchester, L=Salford, O=Sectigo Limited, CN=Sectigo RSA Domain Validation Secure Server CA', 'common_name': 'minmatar.zone', 'name_value': 'minmatar.zone\nwww.minmatar.zone', 'id': 6128599842, 'entry_timestamp': '2022-02-07T17:26:53.467', 'not_before': '2022-02-07T00:00:00', 'not_after': '2023-02-07T23:59:59', 'serial_number': '00a9a9f58078eed9e0fb4655c4b54f7d7e'}, {'issuer_ca_id': 105493, 'issuer_name': 'C=GB, ST=Greater Manchester, L=Salford, O=Sectigo Limited, CN=Sectigo RSA Domain Validation Secure Server CA', 'common_name': 'minmatar.zone', 'name_value': 'minmatar.zone\nwww.minmatar.zone', 'id': 6128595257, 'entry_timestamp': '2022-02-07T17:26:52.282', 'not_before': '2022-02-07T00:00:00', 'not_after': '2023-02-07T23:59:59', 'serial_number': '00a9a9f58078eed9e0fb4655c4b54f7d7e'}, {'issuer_ca_id': 105493, 'issuer_name': 'C=GB, ST=Greater Manchester, L=Salford, O=Sectigo Limited, CN=Sectigo RSA Domain Validation Secure Server CA', 'common_name': 'minmatar.zone', 'name_value': 'minmatar.zone\nwww.minmatar.zone', 'id': 6127779545, 'entry_timestamp': '2022-02-07T14:49:19.953', 'not_before': '2022-02-07T00:00:00', 'not_after': '2023-02-07T23:59:59', 'serial_number': '00f6e459171cdb3ae6256abf479715d57d'}, {'issuer_ca_id': 105493, 'issuer_name': 'C=GB, ST=Greater Manchester, L=Salford, O=Sectigo Limited, CN=Sectigo RSA Domain Validation Secure Server CA', 'common_name': 'minmatar.zone', 'name_value': 'minmatar.zone\nwww.minmatar.zone', 'id': 6127778813, 'entry_timestamp': '2022-02-07T14:49:19.447', 'not_before': '2022-02-07T00:00:00', 'not_after': '2023-02-07T23:59:59', 'serial_number': '00f6e459171cdb3ae6256abf479715d57d'}]",4,365,4,0,[],Sectigo Limited,['198.54.114.220'],"['mx3-hosting.jellyfish.systems', 'mx2-hosting.jellyfish.systems', 'mx1-hosting.jellyfish.systems']","['dns1.namecheaphosting.com', 'dns2.namecheaphosting.com']",[],['dns1.namecheaphosting.com'],"""minmatar.zone. 1200 IN TXT """"v=spf1 +a +mx +ip4:199.188.201.153 include:spf.web-hosting.com +ip4:198.54.114.220 ~all""""""",NAMECHEAP INC,IS,15:32.0,4.0,-9.275286555787126,0.00947807548536278,1.1503744600242387,-0.3142934920932272
